date,permit_id,permit_type,project_name,address,parcel,source,risk_class,lat,lon,weather_risk,base_score,weather_multiplier,time_decay,composite_score,risk_tier
2018-05-15,18-0894 (C),Res Misc,,855 W 1130 N Cir,SG-RHE-9            ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-05-15,18-0893 (C),Single Family,,3068 S 3140 E ST,SG-ASP-6-70         ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-05-15,18-0889 (C),Single Family,,3249 E Sugar Maple Dr,SG-ROS-2-15         ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-05-14,18-0883 (E),Grading/Site Plan (Commercial/Apartments),,Astragalus Dr and Exit 2,SG-6-3-24-4301      ,grading,HIGH,,,0,3.0,1.0,0.05,0.15000000000000002,Monitor
2018-05-14,18-0880 (C),Commercial Misc,,617 Riverside Dr #102,SG-5-2-31-2102      ,building,MEDIUM,,,0,2.0,1.0,0.05,0.1,Monitor
2018-05-14,18-0878 (E),Other,,1998 S Pinnacle Cir,SG-SCF-10-1055      ,building,MEDIUM,,,0,2.0,1.0,0.05,0.1,Monitor
2018-05-14,18-0879 (E),Other,,2502 E Cobalt Dr,SG-SCF-11-1130      ,building,MEDIUM,,,0,2.0,1.0,0.05,0.1,Monitor
2018-05-14,18-0882 (C),Commercial Shell,,474 W 200 N,                    ,building,MEDIUM,,,0,2.0,1.0,0.05,0.1,Monitor
2018-05-14,18-0877 (C),Res Misc,,3682 Santa Anita Dr - Remodel,SG-BR-6-25          ,building,MEDIUM,,,0,2.0,1.0,0.05,0.1,Monitor
2018-05-14,18-0874 (E),Commercial Misc,,2078 E Riverside, SG-5-2-28-2471     ,building,MEDIUM,,,0,2.0,1.0,0.05,0.1,Monitor
2018-05-14,18-0881 (C),Single Family,,6130 S Broken Rock Way,SG-DEVA-3-42        ,building,MEDIUM,,,0,2.0,1.0,0.05,0.1,Monitor
2018-05-14,18-0876 (C),Commercial Shell,,1685 E Red Hills Parkway B,                    ,building,MEDIUM,,,0,2.0,1.0,0.05,0.1,Monitor
2018-05-14,18-0875 (E),Grading/Site Plan (Commercial/Apartments),,700 N 1700 E,SGM-6-4-2           ,grading,HIGH,,,0,3.0,1.0,0.05,0.15000000000000002,Monitor
2018-05-11,18-0873 (E),Manufactured Home,,197 N 2750 E,SG-RBE-A-6-C        ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-05-11,18-0872 (C),Single Family,,2061 N Gunsight Dr,SG-CRS-1-1          ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-05-11,18-0871 (C),Commercial Shell,,539 E Tabernacle St,                    ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-05-10,18-0865 (E),Grading/Site Plan (Commercial/Apartments),,North Astragalus,                    ,grading,HIGH,,,1,3.0,1.3333333333333333,0.05,0.2,Monitor
2018-05-10,18-0870 (E),Other,,36 S 1790 W Cir,SG-PWE-6            ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-05-10,18-0859 (C),Single Family,,1240 W Felter Dr,SG-VISR-4-67        ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-05-10,18-0860 (C),Single Family,,1246 W Felter Dr,SG-VISR-4-68        ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-05-10,18-0861 (C),Single Family,,1215 W Blue Wren Dr,SG-SUR-57-2280      ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-05-10,18-0864 (C),Single Family,,1594 E Mokaac Wash Dr,SG-WHI-1-3          ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-05-10,18-0863 (C),Res Misc,,4359 Sherwood Dr - Addition,SG-SUR-11-851       ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-05-10,18-0862 (C),Other,,1386 W. Wild Sage Dr,SG-SUR-44-2043      ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-05-10,18-0866 (E),Other,,1825 E Middleton Dr,                    ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-05-10,18-0867 (E),Grading/Site Plan (Commercial/Apartments),,3160 S River Road,                    ,grading,HIGH,,,1,3.0,1.3333333333333333,0.05,0.2,Monitor
2018-05-10,18-0868 (C),Grading/Site Plan (Commercial/Apartments),,3160 S River Road,                    ,grading,HIGH,,,1,3.0,1.3333333333333333,0.05,0.2,Monitor
2018-05-10,18-0869 (C),Grading/Site Plan (Commercial/Apartments),,3160 S River Road,                    ,grading,HIGH,,,1,3.0,1.3333333333333333,0.05,0.2,Monitor
2018-05-09,18-0847 (C),Grading/Site Plan (Residential),,3210 E 2930 S,                    ,grading,HIGH,,,2,3.0,1.6666666666666665,0.05,0.25,Monitor
2018-05-09,18-0853 (C),Other,,3116 S 2880 E,SG-MUL-9-131        ,building,MEDIUM,,,2,2.0,1.6666666666666665,0.05,0.16666666666666666,Monitor
2018-05-09,18-0857 (C),Commercial Shell,,1161 N 1210 W,SG-JQ-2             ,building,MEDIUM,,,2,2.0,1.6666666666666665,0.05,0.16666666666666666,Monitor
2018-05-09,18-0858 (E),Res Misc,,140 W Hope St,SG-BH-3-A           ,building,MEDIUM,,,2,2.0,1.6666666666666665,0.05,0.16666666666666666,Monitor
2018-05-09,18-0854 (C),Single Family,,3740 E Shooting Star Ln,SG-DEVA-2-38        ,building,MEDIUM,,,2,2.0,1.6666666666666665,0.05,0.16666666666666666,Monitor
2018-05-09,18-0852 (C),Single Family,,3137 E Conifer Ridge Dr,SG-MVF-5-69         ,building,MEDIUM,,,2,2.0,1.6666666666666665,0.05,0.16666666666666666,Monitor
2018-05-09,18-0850 (C),Grading/Site Plan (Residential),,3210 E 2930 S,                    ,grading,HIGH,,,2,3.0,1.6666666666666665,0.05,0.25,Monitor
2018-05-09,18-0855 (C),Single Family,,6104 S Rocky Talus Way,SG-DEVA-2-16        ,building,MEDIUM,,,2,2.0,1.6666666666666665,0.05,0.16666666666666666,Monitor
2018-05-09,18-0848 (C),Grading/Site Plan (Residential),,3210 E 2930 S,                    ,grading,HIGH,,,2,3.0,1.6666666666666665,0.05,0.25,Monitor
2018-05-09,18-0856 (C),Single Family,,3716 E Shooting Star Ln,SG-DEVA-2-36        ,building,MEDIUM,,,2,2.0,1.6666666666666665,0.05,0.16666666666666666,Monitor
2018-05-09,18-0849 (C),Grading/Site Plan (Residential),,3210 E 2930 S,                    ,grading,HIGH,,,2,3.0,1.6666666666666665,0.05,0.25,Monitor
2018-05-09,18-0851 (C),Other,,1450 Dixie Down Rd #90,SG-6-2-14-43301     ,building,MEDIUM,,,2,2.0,1.6666666666666665,0.05,0.16666666666666666,Monitor
2018-05-08,18-0844 (C),Single Family,,3461 E Barrel Roll Dr,SG-DTP-1-5          ,building,MEDIUM,,,2,2.0,1.6666666666666665,0.05,0.16666666666666666,Monitor
2018-05-08,18-0842 (E),Unknown,,175 E 200 N,                    ,building,MEDIUM,,,2,2.0,1.6666666666666665,0.05,0.16666666666666666,Monitor
2018-05-08,18-0846 (E),Grading/Site Plan (Residential),,300 S Tech Ridge Dr,                    ,grading,HIGH,,,2,3.0,1.6666666666666665,0.05,0.25,Monitor
2018-05-08,18-0843 (C),Other,,3116 S 2880 E - Pool,SG-MUL-9-131        ,building,MEDIUM,,,2,2.0,1.6666666666666665,0.05,0.16666666666666666,Monitor
2018-05-07,18-0831 (C),Single Family,,2197 W Reserve Cir,SG-LOSG-10-1019     ,building,MEDIUM,,,2,2.0,1.6666666666666665,0.05,0.16666666666666666,Monitor
2018-05-07,18-0834 (C),Single Family,,2788 E Hazel Dr,SG-SYCS-10-103      ,building,MEDIUM,,,2,2.0,1.6666666666666665,0.05,0.16666666666666666,Monitor
2018-05-07,18-0840 (E),Other,,3159 E 3100 S,SG-OAK-4-59         ,building,MEDIUM,,,2,2.0,1.6666666666666665,0.05,0.16666666666666666,Monitor
2018-05-07,18-0835 (C),Single Family,,2615 E Hazel Dr,SG-SYCS-7-85        ,building,MEDIUM,,,2,2.0,1.6666666666666665,0.05,0.16666666666666666,Monitor
2018-05-07,18-0830 (C),Single Family,,3339 E Crimson Ridge Dr,SG-REW-7-82         ,building,MEDIUM,,,2,2.0,1.6666666666666665,0.05,0.16666666666666666,Monitor
2018-05-07,18-0832 (C),Other,,1977 Hedera Pl,SG-BLH-8-55-A       ,building,MEDIUM,,,2,2.0,1.6666666666666665,0.05,0.16666666666666666,Monitor
2018-05-07,18-0836 (E),"Commercial Gas, Elect, Mech, Plumb",,3884 S River Rd Bldg E1,                    ,building,MEDIUM,,,2,2.0,1.6666666666666665,0.05,0.16666666666666666,Monitor
2018-05-07,18-0838 (E),Commercial Misc,,1122 S 1790 W St (near #34) water meter,                    ,building,MEDIUM,,,2,2.0,1.6666666666666665,0.05,0.16666666666666666,Monitor
2018-05-07,18-0841 (C),Other,,2265 E 4040 S - Garage,SG-MVF-5-68         ,building,MEDIUM,,,2,2.0,1.6666666666666665,0.05,0.16666666666666666,Monitor
2018-05-07,18-0833 (C),Single Family,,366 E Vermillion Ave S,SG-BLH-12-188       ,building,MEDIUM,,,2,2.0,1.6666666666666665,0.05,0.16666666666666666,Monitor
2018-05-07,18-0839 (E),Other,,1991 S Pinnacle Cir - Pool,SG-SCF-10-1062      ,building,MEDIUM,,,2,2.0,1.6666666666666665,0.05,0.16666666666666666,Monitor
2018-05-07,18-0837 (C),Commercial Misc,,1500 N Lava Flow Dr - Restroom,                    ,building,MEDIUM,,,2,2.0,1.6666666666666665,0.05,0.16666666666666666,Monitor
2018-05-04,18-0829 (C),Single Family,,3483 E Rimrunner Dr - Wall,SG-DTP-5-62         ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-05-04,18-0828 (E),Other,,304 W Man O War Rd - Shed,SG-BR-1-25          ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-05-03,18-0821 (E),Grading/Site Plan (Commercial/Apartments),,1161 N 1210 W,SG-JQ-2             ,grading,HIGH,,,1,3.0,1.3333333333333333,0.05,0.2,Monitor
2018-05-03,18-0825 (E),Grading/Site Plan (Commercial/Apartments),,1170 E Red Clifffs Dr,SG-S-2-23-3103      ,grading,HIGH,,,1,3.0,1.3333333333333333,0.05,0.2,Monitor
2018-05-03,18-0823 (E),Other,,2679 E Hazel Dr - Spa,SG-SYCS-8-93        ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-05-03,18-0824 (C),Commercial Misc,,444 S River Rd,                    ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-05-03,18-0816 (C),Other,,1401 Sweetwater Cir - Awning,SG-SPE-7-90         ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-05-03,18-0822 (C),Other,,2290 E 550 N,SG-SURE-4-59        ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-05-03,18-0813 (E),Res Misc,,1855 S Rhyolite Ln,                    ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-05-03,18-0814 (C),Other,,1799 W Golden Daisy Cir - Awning,SG-SUR-42-2005      ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-05-03,18-0815 (E),Awning/Patio,,4849 S Martin Dr - Awning,SG-VISR-4-77        ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-05-03,18-0826 (C),Single Family,,2506 N Chaco Trl,SG-ESC-2-37         ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-05-03,18-0827 (C),Single Family,,2399 E Meadow Valley Ln,SG-MVF-6-100        ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-05-03,18-0819 (C),Single Family,,3275 E Sugar Maple Dr,SG-ROS-2-17         ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-05-03,18-0817 (C),Single Family,,3242 E 3050 S St,SG-ROS-3-32         ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-05-03,18-0818 (C),Single Family,,3239 E 3050 S St,SG-ROS-3-26         ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-05-02,18-0802 (C),Single Family,,2406 E Arbor Dr,SG-CLV-1-14         ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-05-02,18-0811 (E),"Commercial Gas, Elect, Mech, Plumb",,650 W Man O War Rd,SG-6-3-12-3230      ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-05-02,18-0806 (C),Single Family,,3407 E Crimson Ridge Dr,SG-ELWD-1-4         ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-05-02,18-0804 (C),Manufactured Home,,1225 Dixie Downs Dr,SG-DRV-1-165        ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-05-02,18-0809 (C),Commercial Remodel,,1770 E Red Cliffs Dr - Buckle,SG-5-2-21-3103      ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-05-02,18-0801 (C),Single Family,,1260 W Autumn Bloom Dr,SG-VSR-1-15         ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-05-02,18-0805 (C),Single Family,,4742 S Wallace Dr,SG-VISR-1-16        ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-05-02,18-0803 (C),Other,,3681 S 1550 W,SG-BLML-19          ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-05-02,18-0812 (C),Single Family,,3353 E Sidewinder Ln,SG-DEH-3-27         ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-05-02,18-0807 (C),Single Family,,6122 S Deserts Edge Dr,SG-DEH-4-1          ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-05-02,18-0808 (C),Single Family,,4208 S Little Egret Dr,SG-SUR-53-2220      ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-05-02,18-0810 (C),Single Family,,4149 S Green Heron Dr,SG-SUR-54-2226      ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-05-01,18-0787 (C),Single Family,,3708 E Shooting Star Ln,SG-DEVA-2-35        ,building,MEDIUM,,,0,2.0,1.0,0.05,0.1,Monitor
2018-05-01,18-0788 (E),Grading/Site Plan (Commercial/Apartments),,551 E Tabernacle,SG-1269-A           ,grading,HIGH,,,0,3.0,1.0,0.05,0.15000000000000002,Monitor
2018-05-01,18-0783 (C),Commercial Pool,,359 W 600 N - Pool,SG-1701-C           ,building,MEDIUM,,,0,2.0,1.0,0.05,0.1,Monitor
2018-05-01,18-0792 (C),Multi-Family (townhome),,3676 S Montreal Ln,SG-VILL-2-84-STL    ,building,MEDIUM,,,0,2.0,1.0,0.05,0.1,Monitor
2018-05-01,18-0786 (C),Single Family,,3702 E Shooting Star Ln,SG-DEVA-2-34        ,building,MEDIUM,,,0,2.0,1.0,0.05,0.1,Monitor
2018-05-01,18-0791 (C),Multi-Family (townhome),,3665 S Sochi Ln,SG-VILL-2-32-STL    ,building,MEDIUM,,,0,2.0,1.0,0.05,0.1,Monitor
2018-05-01,18-0785 (C),Single Family,,3023 E 2840 S Cir,SG-CORN-2-24        ,building,MEDIUM,,,0,2.0,1.0,0.05,0.1,Monitor
2018-05-01,18-0800 (C),Multi-Family (townhome),,3679 S Montreal Ln,SG-VILL-2-64-STL    ,building,MEDIUM,,,0,2.0,1.0,0.05,0.1,Monitor
2018-05-01,18-0798 (C),Multi-Family (townhome),,3675 S Montreal Ln,SG-VILL-2-63-STL    ,building,MEDIUM,,,0,2.0,1.0,0.05,0.1,Monitor
2018-05-01,18-0799 (C),Multi-Family (townhome),,3671 S Montreal Ln,SG-VILL-2-62-STL    ,building,MEDIUM,,,0,2.0,1.0,0.05,0.1,Monitor
2018-05-01,18-0797 (C),Multi-Family (townhome),,3662 S Sochi Ln,SG-VILL-2-55-STL    ,building,MEDIUM,,,0,2.0,1.0,0.05,0.1,Monitor
2018-05-01,18-0795 (C),Multi-Family (townhome),,3670 S Sochi Lne,SG-VILL-2-53-STL    ,building,MEDIUM,,,0,2.0,1.0,0.05,0.1,Monitor
2018-05-01,18-0796 (C),Multi-Family (townhome),,3666 S Sochi Lne,SG-VILL-2-54-STL    ,building,MEDIUM,,,0,2.0,1.0,0.05,0.1,Monitor
2018-05-01,18-0790 (C),Multi-Family (townhome),,3661 S Sochi Ln,SG-VILL-2-31-STL    ,building,MEDIUM,,,0,2.0,1.0,0.05,0.1,Monitor
2018-05-01,18-0789 (C),Multi-Family (townhome),,3657 S Sochi Ln,SG-VILL-2-30-STL    ,building,MEDIUM,,,0,2.0,1.0,0.05,0.1,Monitor
2018-05-01,18-0794 (C),Multi-Family (townhome),,3668 S Montreal Ln,SG-VILL-2-86-STL    ,building,MEDIUM,,,0,2.0,1.0,0.05,0.1,Monitor
2018-05-01,18-0793 (C),Multi-Family (townhome),,3672 S Monteal Ln,SG-VILL-2-85-STL    ,building,MEDIUM,,,0,2.0,1.0,0.05,0.1,Monitor
2018-05-01,18-0784 (E),Other,,1251 S Sunland - Pool,SG-5-2-31-315       ,building,MEDIUM,,,0,2.0,1.0,0.05,0.1,Monitor
2018-04-30,18-0778 (E),Other,,2047 S Cobalt Dr - Pool,SG-SCF-10-1007      ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-04-30,18-0782 (E),Other,,4584 N Painted Sky Dr - Wall,SG-VLLV-1-4         ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-04-30,18-0773 (C),Other,,4255 S Wallace Dr - Sign,                    ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-04-30,18-0781 (E),Other,,1782 N Labyrinth Cir - Wall,SG-CRS-2-148        ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-04-30,18-0776 (C),Solar,,2074 W 1200 N,SG-BE-2-206         ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-04-30,18-0779 (C),Res Misc,,1614 W Heather Glen Dr,SG-SUR-21-1394      ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-04-30,18-0777 (E),Other,,2288 E 3480 S - Pool,SG-FLDS-3-39        ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-04-30,18-0780 (C),Other,,1387 W Forest Hill Dr,SG-SUR-24-1622      ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-04-30,18-0770 (E),Multi-Family (townhome),,5043-5045 N Escapes Dr,                    ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-04-30,18-0775 (C),Single Family,,2823 E Auburn Dr,SG-SYCS-4-53        ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-04-30,18-0774 (C),Commercial TI,,1449 N 1400 W #C22,                    ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-04-30,18-0772 (C),Multi-Family (townhome),,5043 N Escapes Dr,SG-ESLE-3-312       ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-04-30,18-0771 (C),Multi-Family (townhome),,5045 N Escapes Dr,SG-ESLE-3-313       ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-04-27,18-0764 (C),Single Family,,3389 E Dara Dr,SG-SEQ-4-69         ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-04-27,18-0768 (C),Single Family,,2986 S Olivewood Ln,SG-ARBR-4-35        ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-04-27,18-0765 (C),Single Family,,1812 E 970 S St,SG-FORR-28          ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-04-27,18-0766 (E),Other,,994 S 1740 E,SG-SRFR-1-6         ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-04-27,18-0767 (C),Commercial Misc,,2450 S 3000 E,SG-5-3-10-4100      ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-04-27,18-0769 (C),Commercial Misc,,1490 E Foremaster #260,                    ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-04-26,18-0762 (C),Commercial Shell,,553 S Mall Drive D-2,                    ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-04-26,18-0759 (C),Single Family,,2331 W Entrada Trl #46,SG-KSE-2-46-A       ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-04-26,18-0763 (C),Commercial Shell,,1770 E Red Cliffs Dr #1202,SG-S-2-23-3103      ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-04-26,18-0756 (C),Single Family,,3318 E Dara Dr,SG-SEQ-4-76         ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-04-26,18-0757 (E),Res Misc,,161 W 950 S Unit J4,SG-GSC-4-J-4        ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-04-26,18-0761 (C),Commercial Shell,,553 S Mall Drive D-3,                    ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-04-26,18-0758 (E),Grading/Site Plan (Commercial/Apartments),,North Astragalus,SG-6-3-26-110       ,grading,HIGH,,,1,3.0,1.3333333333333333,0.05,0.2,Monitor
2018-04-26,18-0760 (E),Grading/Site Plan (Commercial/Apartments),,73 E 100 S,SG-US-BK-2          ,grading,HIGH,,,1,3.0,1.3333333333333333,0.05,0.2,Monitor
2018-04-25,18-0753 (C) (C),Single Family,,1799 W 740 S St,SG-OLGV-42          ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-04-25,18-0755 (E),Commercial Misc,,2935 S River Road,SG-5-3-9-315        ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-04-25,18-0752 (E),Commercial Misc,,1278 S River Rd,                    ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-04-25,18-0750 (C),Commercial TI,,2134 E Riverside Dr Ste B3,SG-5-2-28-21031     ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-04-25,18-0754 (C),Single Family,,2689 E 1240 S St,SG-REHR-1-8         ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-04-25,18-0751 (E),Grading/Site Plan (Commercial/Apartments),,Snow Canyon Parkway Dixie Downs,SG-6-2-11-331       ,grading,HIGH,,,1,3.0,1.3333333333333333,0.05,0.2,Monitor
2018-04-25,18-0748 (C),Single Family,,2268 E 4040 S,SG-MVF-5-69         ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-04-25,18-0746 (C),Single Family,,3372 E Dara Dr,SG-SEQ-4-79         ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-04-25,18-0747 (C),Res Misc,,2979 E 3610 S Cir - Addition,SG-SVLY-11-111-A    ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-04-25,18-0749 (E),Commercial Misc,,1111 Gap Canyon PKWY (Plantation DR) - Carports,SG-ESTA-1-COM       ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-04-24,18-0739 (E),Other,,3183 Holly Dr,SG-SEQ-1-5          ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
2018-04-24,18-0743 (E),Other,,3508 E Black Brush Drive,SG-DTP-4-46         ,building,MEDIUM,,,1,2.0,1.3333333333333333,0.05,0.13333333333333333,Monitor
